MPI	NUM_PES 8	Max_Key 268435456	Num_Iters 5	Strong Scaling: 100000 total keys	Round Robin All2All	
TOTAL (sec)	ATA_KEYS (sec)	MAKE_INPUT (sec)	COUNT_BUCKET_SIZES (sec)	BUCKETIZE (sec)	COMPUTE_OFFSETS (sec)	LOCAL_SORT (sec)	ATA_COUNTS (sec)	COMPUTE_RECV_OFFSETS (sec)	
0.098760	0.000116	0.000201	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.098760	0.000116	0.000201	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.098760	0.000116	0.000201	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.098760	0.000116	0.000201	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.098760	0.000116	0.000201	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.098772	0.000120	0.000204	0.000184	0.000181	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000090	0.000203	0.000132	0.000170	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085661	0.000101	0.000198	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085648	0.000097	0.000205	0.000132	0.000167	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000197	0.000136	0.000173	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085658	0.000101	0.000200	0.000136	0.000168	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085651	0.000102	0.000201	0.000149	0.000169	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
0.085656	0.000095	0.000209	0.000131	0.000163	0.000000	0.000000	0.000000	0.000000	
